modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
gpt-oss-20b,oss20,journaliste,divorced,0.1,0.1402661003727139,0.12581982606685738,,,
gpt-oss-20b,oss20,journaliste,posslq/y,0.04999999999999999,0.1423969258328277,0.13163445147496464,,,
gpt-oss-20b,oss20,journaliste,wrkstat,0.12000000000000001,0.10627401693103353,0.10750195024703132,,,
gpt-oss-20b,oss20,journaliste,evwork,0.06999999999999998,0.030943919563144632,0.03451214931669116,,,
gpt-oss-20b,oss20,journaliste,wrkgovt1,0.0,0.007389269307445573,0.02200167576781946,,,
gpt-oss-20b,oss20,journaliste,wrkgovt2,0.06999999999999998,0.020455924417092777,0.026480020802634993,,,
gpt-oss-20b,oss20,journaliste,partfull,0.0,0.07113345468203754,0.05597208979804104,,,
gpt-oss-20b,oss20,journaliste,wksub1,0.0,0.03940221316922374,0.06533327554823609,,,
gpt-oss-20b,oss20,journaliste,wksup1,0.0,0.050850885556614905,0.05581318078067668,,,
gpt-oss-20b,oss20,journaliste,conarmy,0.35,0.114580624656901,0.11519459131489995,0.22499999999999998,0.10031131721129127,0.09576435237352288
gpt-oss-20b,oss20,journaliste,conbus,0.2,0.19080639103175295,0.1565037126924966,0.1499999999999999,0.11733263991216664,0.11878087891132882
gpt-oss-20b,oss20,journaliste,conclerg,0.4,0.31086215365057346,0.3144303834041201,0.3750000000000001,0.22039236081014704,0.22635867209846589
gpt-oss-20b,oss20,journaliste,coneduc,0.0,0.2274204732599463,0.2528603623125596,0.0,0.18943038340412016,0.21988674120944207
gpt-oss-20b,oss20,journaliste,confed,0.4000000000000001,0.30253387651324726,0.30744560977723845,-0.27499999999999997,0.20295931929155475,0.20092600618300538
gpt-oss-20b,oss20,journaliste,confinan,0.20000000000000007,0.07926670711623474,0.07736702204501467,0.1250000000000001,0.04996605125538123,0.05498252000809001
gpt-oss-20b,oss20,journaliste,conjudge,0.0,0.37858628759642887,0.44087862240328224,0.0,0.32949784750512845,0.35311389442662744
gpt-oss-20b,oss20,journaliste,conlabor,0.30000000000000004,0.30646326312444017,0.2859928924330416,0.25,0.2806838866256392,0.2475513565051573
gpt-oss-20b,oss20,journaliste,conlegis,0.4,0.08927797521019337,0.11571465718991074,,,
gpt-oss-20b,oss20,journaliste,conmedic,0.0,0.26942301580422406,0.27377856750743984,0.0,0.20229117910490885,0.20717401982028835
gpt-oss-20b,oss20,journaliste,conpress,0.30000000000000004,0.43310652682673134,0.445826471353038,-0.25,0.2758335500274479,0.2782894166594435
gpt-oss-20b,oss20,journaliste,consci,0.0,0.4765031348415244,0.4836973794458409,0.0,0.3356158446736587,0.31662260553003385
gpt-oss-20b,oss20,journaliste,contv,0.2,0.23588599000317828,0.25793100459391527,,,
gpt-oss-20b,oss20,journaliste,joblose,0.0,0.025562682384213165,0.058969691716506255,,,
gpt-oss-20b,oss20,journaliste,jobfind,0.0,0.06482043281037828,0.04854670480483083,,,
gpt-oss-20b,oss20,journaliste,happy,0.0,0.06640229984686954,0.04200976568143086,,,
gpt-oss-20b,oss20,journaliste,hapmar,0.049999999999999996,0.17219236658865683,0.14224523995261623,,,
gpt-oss-20b,oss20,journaliste,satjob,0.049999999999999996,0.07266475975845835,0.058261824275519306,,,
gpt-oss-20b,oss20,journaliste,spdeg*,0.13,0.1510502441420358,0.1696787148594377,,,
gpt-oss-20b,oss20,journaliste,spjew,0.5499999999999999,0.18103348646384101,0.16050533067521883,,,
gpt-oss-20b,oss20,journaliste,spfund,0.55,0.2817529109242727,0.31845367079830117,,,
gpt-oss-20b,oss20,journaliste,unemp,0.07000000000000003,0.1351304498569819,0.11448672387391295,,,
gpt-oss-20b,oss20,journaliste,union1,0.15000000000000002,0.038080379070237834,0.0530828349368697,,,
gpt-oss-20b,oss20,journaliste,spkath/y,0.13,0.09038311519459129,0.08435901880904913,0.13,0.09038311519459127,0.08435901880904909
gpt-oss-20b,oss20,journaliste,colath,0.0,0.15927739735922103,0.12798676721273589,0.0,0.159277397359221,0.1279867672127359
gpt-oss-20b,oss20,journaliste,spkrac/y,0.06999999999999998,0.1163069544364509,0.142974776805062,,,
gpt-oss-20b,oss20,journaliste,colrac,0.09999999999999998,0.17149894542197566,0.19436739764814653,,,
gpt-oss-20b,oss20,journaliste,librac/y,0.25,0.032894166594435365,0.04254427783074746,,,
gpt-oss-20b,oss20,journaliste,spkcom/y,0.0,0.1330718557683974,0.11242812978532837,0.0,0.13307185576839736,0.11242812978532829
gpt-oss-20b,oss20,journaliste,colcom/y,0.0,0.13909595215393952,0.17930715668429115,0.0,0.1390959521539395,0.1793071566842912
gpt-oss-20b,oss20,journaliste,libcom/y,0.39999999999999997,0.13825084510704694,0.12731501545751353,0.39999999999999997,0.1382508451070469,0.1273150154575135
