perimetre,condition,item,classe_norc,type,n_cellules,exactitude,distance,desirabilite_simulee,desirabilite_humaine,ecart_desirabilite,masse_sans_score_simulee
1052,B0 mode,health,temoin,ordinal,1052,0.551331,0.166033,0.666667,0.595057,0.071610,0.000000
1052,B0 mode,compuse*,temoin,nominal,1052,0.975285,0.024715,,,,1.000000
1052,B0 mode,webmob,non teste,nominal,1052,0.980989,0.019011,,,,1.000000
1052,B0 mode,xmovie,non teste,nominal,1052,0.619772,0.380228,1.000000,0.619772,0.380228,0.000000
1052,B0 mode,usewww*,non teste,nominal,1052,0.987643,0.012357,,,,1.000000
1052,B0 mode,life,temoin,ordinal,1052,0.603612,0.198194,0.500000,0.619297,-0.119297,0.000000
1052,B0 mode,richwork,temoin,nominal,1052,0.607414,0.392586,0.000000,0.392586,-0.392586,0.000000
1052,B0 tirage,natspac/y,mixte,ordinal,1052,0.384981,0.013308,0.460551,0.458650,0.001901,-0.000000
1052,B0 tirage,natenvir/y,temoin,ordinal,1052,0.493346,0.015684,0.788973,0.773289,0.015684,-0.000000
1052,B0 tirage,natheal/y,mixte,ordinal,1052,0.546578,0.006179,0.833650,0.828422,0.005228,-0.000000
1052,B0 tirage,natcity/y,mixte,ordinal,1052,0.370722,0.002376,0.464829,0.467205,-0.002376,0.000000
1052,B0 tirage,natdrug/y,temoin,ordinal,1052,0.452471,0.006654,0.743346,0.750000,-0.006654,0.000000
1052,B0 tirage,nateduc/y,temoin,ordinal,1052,0.546578,0.004278,0.807034,0.809411,-0.002376,0.000000
1052,B0 tirage,natrace/y,sensible,ordinal,1052,0.366920,0.009981,0.576996,0.568916,0.008080,0.000000
1052,B0 tirage,natarms/y,temoin,ordinal,1052,0.366920,0.014734,0.410171,0.424905,-0.014734,0.000000
1052,B0 tirage,nataid/y,temoin,ordinal,1052,0.546578,0.008080,0.186312,0.182034,0.004278,0.000000
1052,B0 tirage,natfare/y,mixte,ordinal,1052,0.565589,0.009030,0.817490,0.808460,0.009030,0.000000
1052,B0 tirage,natroad,sensible,ordinal,1052,0.443916,0.007129,0.717205,0.719582,-0.002376,0.000000
1052,B0 tirage,natsoc,temoin,ordinal,1052,0.536122,0.006179,0.816065,0.820342,-0.004278,0.000000
1052,B0 tirage,natmass,temoin,ordinal,1052,0.423954,0.005703,0.658745,0.657795,0.000951,0.000000
1052,B0 tirage,natpark,temoin,ordinal,1052,0.512357,0.016635,0.587928,0.604563,-0.016635,-0.000000
1052,B0 tirage,natchld,sensible,ordinal,1052,0.430608,0.006179,0.726711,0.732890,-0.006179,0.000000
1052,B0 tirage,natsci,temoin,ordinal,1052,0.447719,0.004278,0.614544,0.618821,-0.004278,-0.000000
1052,B0 tirage,natenrgy,temoin,ordinal,1052,0.380228,0.008555,0.688213,0.679658,0.008555,0.000000
1052,B0 tirage,uswary,non teste,nominal,1052,0.509506,0.009506,,,,1.000000
1052,B0 tirage,prayer,non teste,nominal,1052,0.569392,0.008555,,,,1.000000
1052,B0 tirage,courts,non teste,ordinal,1052,0.368821,0.005228,,,,1.000000
1052,B0 tirage,discaffw,non teste,ordinal,1052,0.301331,0.017110,,,,1.000000
1052,B0 tirage,discaffm,non teste,ordinal,1052,0.337452,0.007605,,,,1.000000
1052,B0 tirage,fehire,non teste,ordinal,1052,0.204373,0.008317,,,,1.000000
1052,B0 tirage,fechld,temoin,ordinal,1052,0.382129,0.009823,0.726553,0.726869,-0.000317,-0.000000
1052,B0 tirage,fepresch,investiguer,ordinal,1052,0.336502,0.007921,0.653992,0.655577,-0.001584,-0.000000
1052,B0 tirage,fefam,investiguer,ordinal,1052,0.301331,0.009189,0.631496,0.640684,-0.009189,0.000000
1052,B0 tirage,fepol,non teste,nominal,1052,0.643536,0.012357,0.776616,0.764259,0.012357,-0.000000
1052,B0 tirage,mobile16,non teste,ordinal,1052,0.321293,0.007605,,,,1.000000
1052,B0 tirage,incom16,temoin,ordinal,1052,0.330798,0.009981,0.454135,0.447481,0.006654,0.000000
1052,B0 tirage,dwelown16,non teste,nominal,1052,0.559886,0.005703,,,,1.000000
1052,B0 tirage,divorced,temoin,nominal,1052,0.562738,0.001901,0.707224,0.709125,-0.001901,0.000000
1052,B0 tirage,posslq/y,temoin,nominal,1052,0.338403,0.023764,,,,1.000000
1052,B0 tirage,wrkstat,temoin,nominal,1052,0.226236,0.030418,,,,1.000000
1052,B0 tirage,evwork,temoin,nominal,1052,0.847909,0.000000,,,,1.000000
1052,B0 tirage,wrkgovt1,non teste,nominal,1052,0.717681,0.012357,,,,1.000000
1052,B0 tirage,wrkgovt2,non teste,nominal,1052,0.597909,0.010456,,,,1.000000
1052,B0 tirage,partfull,non teste,nominal,1052,0.367871,0.023764,,,,1.000000
1052,B0 tirage,wksub1,non teste,nominal,1052,0.378327,0.022814,,,,1.000000
1052,B0 tirage,wksup1,non teste,nominal,1052,0.384981,0.037072,,,,1.000000
1052,B0 tirage,conarmy,investiguer,ordinal,1052,0.400190,0.007129,0.674430,0.674905,-0.000475,0.000000
1052,B0 tirage,conbus,temoin,ordinal,1052,0.444867,0.011882,0.413498,0.402567,0.010932,0.000000
1052,B0 tirage,conclerg,temoin,ordinal,1052,0.412548,0.006654,0.324620,0.317966,0.006654,0.000000
1052,B0 tirage,coneduc,sensible,ordinal,1052,0.436312,0.015209,0.528517,0.543726,-0.015209,0.000000
1052,B0 tirage,confed,temoin,ordinal,1052,0.410646,0.010456,0.367395,0.356939,0.010456,0.000000
1052,B0 tirage,confinan,temoin,ordinal,1052,0.425856,0.009981,0.451521,0.461502,-0.009981,0.000000
1052,B0 tirage,conjudge,temoin,ordinal,1052,0.373574,0.013783,0.399715,0.400190,-0.000475,0.000000
1052,B0 tirage,conlabor,temoin,ordinal,1052,0.413498,0.004278,0.500000,0.504278,-0.004278,0.000000
1052,B0 tirage,conlegis,sensible,ordinal,1052,0.444867,0.002852,0.279468,0.279468,0.000000,0.000000
1052,B0 tirage,conmedic,sensible,ordinal,1052,0.394487,0.002376,0.667776,0.666350,0.001426,-0.000000
1052,B0 tirage,conpress,temoin,ordinal,1052,0.426806,0.006654,0.329848,0.325095,0.004753,0.000000
1052,B0 tirage,consci,temoin,ordinal,1052,0.413498,0.019011,0.718156,0.699144,0.019011,-0.000000
1052,B0 tirage,contv,temoin,ordinal,1052,0.439164,0.009981,0.337928,0.327947,0.009981,0.000000
1052,B0 tirage,joblose,non teste,nominal,1052,0.339354,0.014259,,,,1.000000
1052,B0 tirage,jobfind,temoin,nominal,1052,0.301331,0.022814,,,,1.000000
1052,B0 tirage,happy,temoin,ordinal,1052,0.398289,0.009506,0.475760,0.475760,0.000000,-0.000000
1052,B0 tirage,hapmar,non teste,nominal,1052,0.387833,0.013308,0.683742,0.684444,-0.000703,0.573194
1052,B0 tirage,satjob,temoin,nominal,1052,0.285171,0.014259,0.704310,0.709071,-0.004762,0.419202
1052,B0 tirage,spdeg*,non teste,nominal,1052,0.296578,0.026616,,,,1.000000
1052,B0 tirage,spjew,non teste,nominal,1052,0.557034,0.010456,,,,1.000000
1052,B0 tirage,spfund,non teste,nominal,1052,0.514259,0.017110,,,,1.000000
1052,B0 tirage,unemp,temoin,nominal,1052,0.506654,0.019962,0.620722,0.600760,0.019962,0.000000
1052,B0 tirage,union1,non teste,nominal,1052,0.831749,0.017110,,,,1.000000
1052,B0 tirage,spkath/y,temoin,nominal,1052,0.692015,0.011407,0.824144,0.812738,0.011407,0.000000
1052,B0 tirage,colath,temoin,nominal,1052,0.608365,0.013308,0.734791,0.748099,-0.013308,0.000000
1052,B0 tirage,spkrac/y,sensible,nominal,1052,0.521863,0.018061,,,,1.000000
1052,B0 tirage,colrac,temoin,nominal,1052,0.581749,0.011407,,,,1.000000
1052,B0 tirage,librac/y,non teste,nominal,1052,0.525665,0.016160,,,,1.000000
1052,B0 tirage,spkcom/y,non teste,nominal,1052,0.550380,0.023764,0.666350,0.690114,-0.023764,-0.000000
1052,B0 tirage,colcom/y,non teste,nominal,1052,0.554183,0.019962,0.665399,0.685361,-0.019962,0.000000
1052,B0 tirage,libcom/y,temoin,nominal,1052,0.631179,0.005703,0.736692,0.742395,-0.005703,0.000000
1052,B0 tirage,spkhomo/y,non teste,nominal,1052,0.895437,0.007605,0.945817,0.938213,0.007605,0.000000
1052,B0 tirage,colhomo,non teste,nominal,1052,0.869772,0.010456,0.923004,0.933460,-0.010456,0.000000
1052,B0 tirage,libhomo/y,non teste,nominal,1052,0.784221,0.002852,0.866920,0.864068,0.002852,-0.000000
1052,B0 tirage,cappun,temoin,nominal,1052,0.526616,0.001901,,,,1.000000
1052,B0 tirage,polhitok/y,temoin,nominal,1052,0.539924,0.009506,0.352662,0.343156,0.009506,0.000000
1052,B0 tirage,polabuse/y,sensible,nominal,1052,0.885932,0.003802,0.942015,0.938213,0.003802,-0.000000
1052,B0 tirage,polattak/y,sensible,nominal,1052,0.565589,0.002852,,,,1.000000
1052,B0 tirage,grass,non teste,nominal,1052,0.612167,0.017110,,,,1.000000
1052,B0 tirage,gunlaw,temoin,nominal,1052,0.561787,0.002852,,,,1.000000
1052,B0 tirage,owngun,temoin,nominal,1052,0.613118,0.031369,,,,1.000000
1052,B0 tirage,hunt1,non teste,nominal,1052,0.793726,0.007605,,,,1.000000
1052,B0 tirage,class,non teste,ordinal,1052,0.320342,0.005703,,,,1.000000
1052,B0 tirage,satfin,temoin,ordinal,1052,0.349810,0.009506,0.484791,0.494297,-0.009506,0.000000
1052,B0 tirage,finalter,temoin,ordinal,1052,0.337452,0.007129,0.468156,0.475285,-0.007129,0.000000
1052,B0 tirage,finrela,temoin,ordinal,1052,0.266160,0.006179,0.409933,0.409458,0.000475,-0.000000
1052,B0 tirage,racdif1,temoin,nominal,1052,0.483840,0.014259,0.513308,0.527567,-0.014259,0.000000
1052,B0 tirage,racdif2,temoin,nominal,1052,0.871673,0.004753,0.928707,0.933460,-0.004753,-0.000000
1052,B0 tirage,racdif3,temoin,nominal,1052,0.486692,0.009506,0.498099,0.488593,0.009506,0.000000
1052,B0 tirage,racdif4,temoin,nominal,1052,0.578897,0.002852,0.713878,0.711027,0.002852,0.000000
1052,B0 tirage,wlthwhts,non teste,ordinal,1052,0.398289,0.002693,,,,1.000000
1052,B0 tirage,wlthblks,non teste,ordinal,1052,0.312738,0.007288,,,,1.000000
1052,B0 tirage,wlthhsps,non teste,ordinal,1052,0.330798,0.004436,,,,1.000000
1052,B0 tirage,racwork,temoin,nominal,1052,0.244297,0.025665,,,,1.000000
1052,B0 tirage,letin1a,temoin,ordinal,1052,0.253802,0.017586,0.357652,0.375238,-0.017586,0.000000
1052,B0 tirage,getahead,non teste,ordinal,1052,0.412548,0.004278,,,,1.000000
1052,B0 tirage,aged,non teste,ordinal,1052,0.492395,0.014259,,,,1.000000
1052,B0 tirage,parsol,temoin,ordinal,1052,0.216730,0.010456,0.522101,0.527329,-0.005228,0.000000
1052,B0 tirage,kidssol,non teste,nominal,1052,0.188213,0.027567,,,,1.000000
1052,B0 tirage,spanking,temoin,ordinal,1052,0.253802,0.005387,0.532953,0.527567,0.005387,-0.000000
1052,B0 tirage,divlaw,non teste,ordinal,1052,0.414449,0.009981,,,,1.000000
1052,B0 tirage,sexeduc,temoin,nominal,1052,0.760456,0.015209,0.865019,0.849810,0.015209,-0.000000
1052,B0 tirage,pillok,investiguer,ordinal,1052,0.263308,0.007921,,,,1.000000
1052,B0 tirage,xmarsex,sensible,ordinal,1052,0.386882,0.001584,0.763942,0.764259,-0.000317,0.000000
1052,B0 tirage,homosex,temoin,ordinal,1052,0.401141,0.003485,0.688213,0.685361,0.002852,0.000000
1052,B0 tirage,marhomo,temoin,ordinal,1052,0.321293,0.017586,0.737167,0.719582,0.017586,-0.000000
1052,B0 tirage,discaff,temoin,ordinal,1052,0.401141,0.009030,,,,1.000000
1052,B0 tirage,abdefect,temoin,nominal,1052,0.721483,0.016160,,,,1.000000
1052,B0 tirage,abnomore,temoin,nominal,1052,0.555133,0.007605,,,,1.000000
1052,B0 tirage,abhlth,temoin,nominal,1052,0.876426,0.011407,,,,1.000000
1052,B0 tirage,abpoor,investiguer,nominal,1052,0.549430,0.001901,,,,1.000000
1052,B0 tirage,abrape,investiguer,nominal,1052,0.788973,0.007605,,,,1.000000
1052,B0 tirage,absingle,temoin,nominal,1052,0.542776,0.025665,,,,1.000000
1052,B0 tirage,abany,investiguer,nominal,1052,0.527567,0.010456,,,,1.000000
1052,B0 tirage,letdie1,temoin,nominal,1052,0.620722,0.006654,,,,1.000000
1052,B0 tirage,suicide1,investiguer,nominal,1052,0.620722,0.031369,,,,1.000000
1052,B0 tirage,suicide2,non teste,nominal,1052,0.634030,0.031369,,,,1.000000
1052,B0 tirage,suicide3,non teste,nominal,1052,0.643536,0.038973,,,,1.000000
1052,B0 tirage,suicide4,temoin,nominal,1052,0.522814,0.022814,,,,1.000000
1052,B0 tirage,pornlaw,temoin,ordinal,1052,0.549430,0.007129,0.578422,0.585551,-0.007129,-0.000000
1052,B0 tirage,fair,non teste,ordinal,1052,0.347909,0.010456,,,,1.000000
1052,B0 tirage,helpful,non teste,ordinal,1052,0.339354,0.021863,,,,1.000000
1052,B0 tirage,trust,non teste,ordinal,1052,0.387833,0.012357,,,,1.000000
1052,B0 tirage,tax,non teste,ordinal,1052,0.512357,0.009030,,,,1.000000
1052,B0 tirage,vote16,sensible,nominal,1052,0.524715,0.008555,0.687262,0.689164,-0.001901,0.000000
1052,B0 tirage,pres16,temoin,nominal,1052,0.295627,0.031369,,,,1.000000
1052,B0 tirage,if16who,investiguer,nominal,1052,0.399240,0.020913,,,,1.000000
1052,B0 tirage,news,investiguer,ordinal,1052,0.253802,0.019487,0.348622,0.368108,-0.019487,0.000000
1052,B0 tirage,jew,non teste,nominal,1052,0.544677,0.006654,,,,1.000000
1052,B0 tirage,relig16*,non teste,nominal,1052,0.229087,0.027567,,,,1.000000
1052,B0 tirage,jew16*,non teste,nominal,1052,0.571293,0.013308,,,,1.000000
1052,B0 tirage,attend,sensible,ordinal,1052,0.284221,0.007605,0.247861,0.254990,-0.007129,-0.000000
1052,B0 tirage,pray,investiguer,ordinal,1052,0.225285,0.011597,0.475665,0.469011,0.006654,-0.000000
1052,B0 tirage,postlife,non teste,nominal,1052,0.573194,0.018061,,,,1.000000
1052,B0 tirage,bible,non teste,ordinal,1052,0.338403,0.003802,,,,1.000000
1052,B0 tirage,reborn,investiguer,nominal,1052,0.322243,0.011407,0.426027,0.414127,0.011900,0.306084
1052,B0 tirage,savesoul,investiguer,nominal,1052,0.576996,0.000951,0.320342,0.319392,0.000951,-0.000000
1052,B0 tirage,granborn,non teste,ordinal,1052,0.388783,0.011407,,,,1.000000
1052,B0 tirage,uscitzn*,non teste,nominal,1052,0.993346,0.002852,,,,1.000000
1052,B0 tirage,fucitzn,non teste,nominal,1052,0.981939,0.002852,,,,1.000000
1052,B0 tirage,mnthsusa,non teste,nominal,1052,0.967681,0.003802,,,,1.000000
1052,B0 tirage,income,non teste,ordinal,1052,0.288973,0.016419,0.766851,0.783270,-0.016419,0.000000
1052,B0 tirage,othlang,temoin,nominal,1052,0.631179,0.009506,,,,1.000000
1052,B0 tirage,health,temoin,ordinal,1052,0.391635,0.007288,0.587769,0.595057,-0.007288,0.000000
1052,B0 tirage,compuse*,temoin,nominal,1052,0.955323,0.002852,,,,1.000000
1052,B0 tirage,webmob,non teste,nominal,1052,0.969582,0.005703,,,,1.000000
1052,B0 tirage,xmovie,non teste,nominal,1052,0.538973,0.006654,0.626426,0.619772,0.006654,0.000000
1052,B0 tirage,usewww*,non teste,nominal,1052,0.975285,0.000000,,,,1.000000
1052,B0 tirage,life,temoin,ordinal,1052,0.478137,0.014259,0.632605,0.619297,0.013308,-0.000000
1052,B0 tirage,richwork,temoin,nominal,1052,0.522814,0.001901,0.394487,0.392586,0.001901,-0.000000
1052,B1 argmax,natspac/y,mixte,ordinal,1052,0.482890,0.129278,0.468156,0.458650,0.009506,-0.000000
1052,B1 argmax,natenvir/y,temoin,ordinal,1052,0.672053,0.095057,0.868346,0.773289,0.095057,0.000000
1052,B1 argmax,natheal/y,mixte,ordinal,1052,0.681559,0.126426,0.954848,0.828422,0.126426,0.000000
1052,B1 argmax,natcity/y,mixte,ordinal,1052,0.524715,0.061312,0.430608,0.467205,-0.036597,0.000000
1052,B1 argmax,natdrug/y,temoin,ordinal,1052,0.547529,0.145437,0.895437,0.750000,0.145437,0.000000
1052,B1 argmax,nateduc/y,temoin,ordinal,1052,0.692966,0.132605,0.942015,0.809411,0.132605,0.000000
1052,B1 argmax,natrace/y,sensible,ordinal,1052,0.566540,0.014259,0.583175,0.568916,0.014259,-0.000000
1052,B1 argmax,natarms/y,temoin,ordinal,1052,0.470532,0.024240,0.413023,0.424905,-0.011882,-0.000000
1052,B1 argmax,nataid/y,temoin,ordinal,1052,0.687262,0.087928,0.094106,0.182034,-0.087928,0.000000
1052,B1 argmax,natfare/y,mixte,ordinal,1052,0.711977,0.091255,0.899715,0.808460,0.091255,-0.000000
1052,B1 argmax,natroad,sensible,ordinal,1052,0.528517,0.109316,0.828897,0.719582,0.109316,-0.000000
1052,B1 argmax,natsoc,temoin,ordinal,1052,0.622624,0.115494,0.935837,0.820342,0.115494,-0.000000
1052,B1 argmax,natmass,temoin,ordinal,1052,0.565589,0.051806,0.680133,0.657795,0.022338,0.000000
1052,B1 argmax,natpark,temoin,ordinal,1052,0.629278,0.112167,0.558935,0.604563,-0.045627,-0.000000
1052,B1 argmax,natchld,sensible,ordinal,1052,0.546578,0.074620,0.807510,0.732890,0.074620,-0.000000
1052,B1 argmax,natsci,temoin,ordinal,1052,0.574144,0.086027,0.612643,0.618821,-0.006179,-0.000000
1052,B1 argmax,natenrgy,temoin,ordinal,1052,0.524715,0.054658,0.734316,0.679658,0.054658,0.000000
1052,B1 argmax,uswary,non teste,nominal,1052,0.555133,0.074144,,,,1.000000
1052,B1 argmax,prayer,non teste,nominal,1052,0.700570,0.099810,,,,1.000000
1052,B1 argmax,courts,non teste,ordinal,1052,0.539924,0.085076,,,,1.000000
1052,B1 argmax,discaffw,non teste,ordinal,1052,0.385932,0.075412,,,,1.000000
1052,B1 argmax,discaffm,non teste,ordinal,1052,0.394487,0.058935,,,,1.000000
1052,B1 argmax,fehire,non teste,ordinal,1052,0.333650,0.039924,,,,1.000000
1052,B1 argmax,fechld,temoin,ordinal,1052,0.444867,0.050380,0.771546,0.726869,0.044677,-0.000000
1052,B1 argmax,fepresch,investiguer,ordinal,1052,0.440114,0.085868,0.669835,0.655577,0.014259,0.000000
1052,B1 argmax,fefam,investiguer,ordinal,1052,0.425856,0.044043,0.679658,0.640684,0.038973,-0.000000
1052,B1 argmax,fepol,non teste,nominal,1052,0.747148,0.096958,0.861217,0.764259,0.096958,0.000000
1052,B1 argmax,mobile16,non teste,ordinal,1052,0.472433,0.037072,,,,1.000000
1052,B1 argmax,incom16,temoin,ordinal,1052,0.461027,0.080086,0.469106,0.447481,0.021625,-0.000000
1052,B1 argmax,dwelown16,non teste,nominal,1052,0.706274,0.139734,,,,1.000000
1052,B1 argmax,divorced,temoin,nominal,1052,0.715779,0.099810,0.808935,0.709125,0.099810,0.000000
1052,B1 argmax,posslq/y,temoin,nominal,1052,0.501901,0.151141,,,,1.000000
1052,B1 argmax,wrkstat,temoin,nominal,1052,0.459125,0.185361,,,,1.000000
1052,B1 argmax,evwork,temoin,nominal,1052,0.917300,0.052281,,,,1.000000
1052,B1 argmax,wrkgovt1,non teste,nominal,1052,0.835551,0.128327,,,,1.000000
1052,B1 argmax,wrkgovt2,non teste,nominal,1052,0.728137,0.129278,,,,1.000000
1052,B1 argmax,partfull,non teste,nominal,1052,0.559886,0.115019,,,,1.000000
1052,B1 argmax,wksub1,non teste,nominal,1052,0.535171,0.132129,,,,1.000000
1052,B1 argmax,wksup1,non teste,nominal,1052,0.539924,0.069392,,,,1.000000
1052,B1 argmax,conarmy,investiguer,ordinal,1052,0.521863,0.071768,0.746673,0.674905,0.071768,-0.000000
1052,B1 argmax,conbus,temoin,ordinal,1052,0.604563,0.093156,0.385456,0.402567,-0.017110,-0.000000
1052,B1 argmax,conclerg,temoin,ordinal,1052,0.495247,0.093631,0.224335,0.317966,-0.093631,0.000000
1052,B1 argmax,coneduc,sensible,ordinal,1052,0.546578,0.120247,0.516635,0.543726,-0.027091,0.000000
1052,B1 argmax,confed,temoin,ordinal,1052,0.547529,0.046578,0.310361,0.356939,-0.046578,0.000000
1052,B1 argmax,confinan,temoin,ordinal,1052,0.552281,0.125000,0.444867,0.461502,-0.016635,-0.000000
1052,B1 argmax,conjudge,temoin,ordinal,1052,0.514259,0.041825,0.381179,0.400190,-0.019011,-0.000000
1052,B1 argmax,conlabor,temoin,ordinal,1052,0.548479,0.111217,0.482414,0.504278,-0.021863,-0.000000
1052,B1 argmax,conlegis,sensible,ordinal,1052,0.510456,0.058460,0.221008,0.279468,-0.058460,0.000000
1052,B1 argmax,conmedic,sensible,ordinal,1052,0.544677,0.052757,0.719106,0.666350,0.052757,-0.000000
1052,B1 argmax,conpress,temoin,ordinal,1052,0.588403,0.039924,0.285171,0.325095,-0.039924,0.000000
1052,B1 argmax,consci,temoin,ordinal,1052,0.594106,0.055133,0.754278,0.699144,0.055133,-0.000000
1052,B1 argmax,contv,temoin,ordinal,1052,0.543726,0.038498,0.291350,0.327947,-0.036597,-0.000000
1052,B1 argmax,joblose,non teste,nominal,1052,0.541825,0.143536,,,,1.000000
1052,B1 argmax,jobfind,temoin,nominal,1052,0.470532,0.147338,,,,1.000000
1052,B1 argmax,happy,temoin,ordinal,1052,0.539924,0.132129,0.461502,0.475760,-0.014259,0.000000
1052,B1 argmax,hapmar,non teste,nominal,1052,0.550380,0.197719,0.750000,0.684444,0.065556,0.769962
1052,B1 argmax,satjob,temoin,nominal,1052,0.450570,0.128327,0.752918,0.709071,0.043847,0.511407
1052,B1 argmax,spdeg*,non teste,nominal,1052,0.502852,0.218631,,,,1.000000
1052,B1 argmax,spjew,non teste,nominal,1052,0.693916,0.192966,,,,1.000000
1052,B1 argmax,spfund,non teste,nominal,1052,0.662548,0.178707,,,,1.000000
1052,B1 argmax,unemp,temoin,nominal,1052,0.614068,0.098859,0.699620,0.600760,0.098859,0.000000
1052,B1 argmax,union1,non teste,nominal,1052,0.907795,0.081749,,,,1.000000
1052,B1 argmax,spkath/y,temoin,nominal,1052,0.803232,0.164449,0.977186,0.812738,0.164449,-0.000000
1052,B1 argmax,colath,temoin,nominal,1052,0.728137,0.186312,0.934411,0.748099,0.186312,0.000000
1052,B1 argmax,spkrac/y,sensible,nominal,1052,0.569392,0.073194,,,,1.000000
1052,B1 argmax,colrac,temoin,nominal,1052,0.688213,0.180608,,,,1.000000
1052,B1 argmax,librac/y,non teste,nominal,1052,0.575095,0.143536,,,,1.000000
1052,B1 argmax,spkcom/y,non teste,nominal,1052,0.666350,0.194867,0.884981,0.690114,0.194867,0.000000
1052,B1 argmax,colcom/y,non teste,nominal,1052,0.674905,0.186312,0.871673,0.685361,0.186312,0.000000
1052,B1 argmax,libcom/y,temoin,nominal,1052,0.717681,0.187262,0.929658,0.742395,0.187262,-0.000000
1052,B1 argmax,spkhomo/y,non teste,nominal,1052,0.935361,0.058935,0.997148,0.938213,0.058935,0.000000
1052,B1 argmax,colhomo,non teste,nominal,1052,0.930608,0.063688,0.997148,0.933460,0.063688,0.000000
1052,B1 argmax,libhomo/y,non teste,nominal,1052,0.857414,0.115970,0.980038,0.864068,0.115970,-0.000000
1052,B1 argmax,cappun,temoin,nominal,1052,0.664449,0.088403,,,,1.000000
1052,B1 argmax,polhitok/y,temoin,nominal,1052,0.661597,0.148289,0.194867,0.343156,-0.148289,-0.000000
1052,B1 argmax,polabuse/y,sensible,nominal,1052,0.937262,0.060836,0.999049,0.938213,0.060837,0.000000
1052,B1 argmax,polattak/y,sensible,nominal,1052,0.615970,0.212928,,,,1.000000
1052,B1 argmax,grass,non teste,nominal,1052,0.750000,0.149240,,,,1.000000
